step,image_filename,action,inference_time
35,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0035.jpg,forward,0.06513524055480957
36,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0036.jpg,left,0.05358600616455078
37,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0037.jpg,forward,0.06098198890686035
38,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0038.jpg,left,0.05112767219543457
39,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0039.jpg,forward,0.06800651550292969
40,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0040.jpg,left,0.052572011947631836
41,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0041.jpg,forward,0.05164694786071777
42,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0042.jpg,left,0.05191946029663086
43,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0043.jpg,forward,0.07147359848022461
44,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0044.jpg,left,0.06485176086425781
45,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0045.jpg,left,0.06376457214355469
46,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0046.jpg,forward,0.053724050521850586
47,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0047.jpg,left,0.06453967094421387
48,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0048.jpg,forward,0.048310041427612305
49,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0049.jpg,left,0.07622909545898438
50,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0050.jpg,left,0.05600619316101074
51,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0051.jpg,forward,0.058618783950805664
52,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0052.jpg,forward,0.05547022819519043
53,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0053.jpg,forward,0.06934237480163574
54,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0054.jpg,left,0.07048416137695312
55,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0055.jpg,forward,0.06469225883483887
56,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0056.jpg,left,0.05659174919128418
57,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0057.jpg,forward,0.07930660247802734
58,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0058.jpg,left,0.07209277153015137
59,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0059.jpg,forward,0.05368494987487793
60,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0060.jpg,left,0.05414557456970215
61,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0061.jpg,left,0.05757021903991699
62,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0062.jpg,forward,0.06081795692443848
63,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0063.jpg,left,0.06436467170715332
64,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0064.jpg,forward,0.05941486358642578
65,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0065.jpg,left,0.05806231498718262
66,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0066.jpg,forward,0.05908036231994629
67,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0067.jpg,left,0.09390711784362793
68,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0068.jpg,forward,0.05380725860595703
69,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0069.jpg,forward,0.054121971130371094
70,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0070.jpg,forward,0.061165809631347656
71,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0071.jpg,forward,0.05964255332946777
72,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0072.jpg,left,0.06044459342956543
73,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0073.jpg,forward,0.049231767654418945
74,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0074.jpg,left,0.06638765335083008
75,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0075.jpg,left,0.06698894500732422
76,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0076.jpg,forward,0.06788182258605957
77,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0077.jpg,forward,0.05300331115722656
78,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0078.jpg,forward,0.05687904357910156
79,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0079.jpg,forward,0.07161498069763184
80,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0080.jpg,forward,0.0632476806640625
81,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0081.jpg,forward,0.05888986587524414
82,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0082.jpg,forward,0.06322216987609863
83,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0083.jpg,forward,0.053496360778808594
84,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0084.jpg,forward,0.0722038745880127
85,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0085.jpg,forward,0.053060054779052734
86,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0086.jpg,forward,0.04924178123474121
87,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0087.jpg,right,0.057860612869262695
88,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0088.jpg,right,0.05483198165893555
89,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0089.jpg,forward,0.06487059593200684
90,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0090.jpg,forward,0.06486225128173828
91,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0091.jpg,forward,0.0640268325805664
92,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0092.jpg,forward,0.057982683181762695
93,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0093.jpg,right,0.07297706604003906
94,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0094.jpg,forward,0.07322311401367188
95,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0095.jpg,right,0.0597689151763916
96,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0096.jpg,forward,0.05746173858642578
97,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0097.jpg,forward,0.06528997421264648
98,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0098.jpg,right,0.04817485809326172
99,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0099.jpg,forward,0.05360841751098633
100,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0100.jpg,right,0.05703902244567871
101,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0101.jpg,forward,0.05823564529418945
102,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0102.jpg,right,0.05105257034301758
103,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0103.jpg,forward,0.055291175842285156
104,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0104.jpg,right,0.06604313850402832
105,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0105.jpg,right,0.05382061004638672
106,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0106.jpg,right,0.05570816993713379
107,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0107.jpg,forward,0.06857013702392578
108,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0108.jpg,forward,0.059784650802612305
109,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0109.jpg,right,0.052613258361816406
110,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0110.jpg,forward,0.0544431209564209
111,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0111.jpg,right,0.06310749053955078
112,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0112.jpg,forward,0.05693674087524414
113,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0113.jpg,forward,0.06107807159423828
114,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0114.jpg,left,0.061202049255371094
115,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0115.jpg,right,0.07985234260559082
116,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0116.jpg,forward,0.053520917892456055
117,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0117.jpg,forward,0.07069039344787598
118,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0118.jpg,forward,0.059337615966796875
119,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0119.jpg,forward,0.04314136505126953
120,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0120.jpg,forward,0.05531001091003418
121,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0121.jpg,forward,0.05536818504333496
122,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0122.jpg,forward,0.0747826099395752
123,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0123.jpg,forward,0.05763435363769531
124,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0124.jpg,forward,0.05503726005554199
125,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0125.jpg,left,0.05175042152404785
126,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0126.jpg,left,0.053527116775512695
127,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0127.jpg,forward,0.05670881271362305
128,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0128.jpg,forward,0.06065988540649414
129,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0129.jpg,left,0.05953812599182129
130,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0130.jpg,left,0.08093047142028809
131,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0131.jpg,forward,0.05842447280883789
132,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0132.jpg,left,0.04961991310119629
133,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0133.jpg,forward,0.06101584434509277
134,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0134.jpg,left,0.058305978775024414
135,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0135.jpg,left,0.05839419364929199
136,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0136.jpg,forward,0.05521535873413086
137,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0137.jpg,left,0.05648660659790039
138,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0138.jpg,forward,0.05869293212890625
139,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0139.jpg,left,0.05220222473144531
140,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0140.jpg,left,0.057648420333862305
141,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0141.jpg,left,0.06133294105529785
142,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0142.jpg,forward,0.0606534481048584
143,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0143.jpg,forward,0.06532502174377441
144,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0144.jpg,left,0.06367206573486328
145,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0145.jpg,left,0.06007885932922363
146,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0146.jpg,forward,0.052617788314819336
147,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0147.jpg,left,0.05191159248352051
148,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0148.jpg,left,0.0519256591796875
149,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0149.jpg,forward,0.07230520248413086
150,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0150.jpg,forward,0.06300497055053711
151,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0151.jpg,forward,0.05421900749206543
152,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0152.jpg,forward,0.05602717399597168
153,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0153.jpg,left,0.05611538887023926
154,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0154.jpg,forward,0.06432271003723145
155,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0155.jpg,forward,0.055585384368896484
156,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0156.jpg,forward,0.06606221199035645
157,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0157.jpg,forward,0.052164316177368164
158,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0158.jpg,forward,0.07241511344909668
159,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0159.jpg,forward,0.05577874183654785
160,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0160.jpg,forward,0.061034440994262695
161,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0161.jpg,right,0.05625438690185547
162,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0162.jpg,forward,0.05951118469238281
163,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0163.jpg,forward,0.06803560256958008
164,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0164.jpg,forward,0.06225752830505371
165,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0165.jpg,forward,0.05128192901611328
166,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0166.jpg,forward,0.058518171310424805
167,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0167.jpg,forward,0.05245518684387207
168,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0168.jpg,right,0.06190228462219238
169,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0169.jpg,forward,0.05819058418273926
170,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0170.jpg,forward,0.051971435546875
171,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0171.jpg,forward,0.056696414947509766
172,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0172.jpg,forward,0.06576251983642578
173,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0173.jpg,right,0.05126786231994629
174,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0174.jpg,forward,0.06000041961669922
175,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0175.jpg,forward,0.05406951904296875
176,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0176.jpg,forward,0.05602383613586426
177,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0177.jpg,forward,0.04793572425842285
178,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0178.jpg,right,0.06211519241333008
179,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0179.jpg,forward,0.06294846534729004
180,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0180.jpg,right,0.055442094802856445
181,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0181.jpg,right,0.05198788642883301
182,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0182.jpg,forward,0.05671238899230957
183,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0183.jpg,forward,0.07308173179626465
184,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0184.jpg,forward,0.049192190170288086
185,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0185.jpg,forward,0.05717349052429199
186,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0186.jpg,right,0.0562739372253418
187,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0187.jpg,forward,0.057982444763183594
188,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0188.jpg,right,0.062136173248291016
189,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0189.jpg,forward,0.06057095527648926
190,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0190.jpg,forward,0.05485129356384277
191,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0191.jpg,forward,0.0565333366394043
192,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0192.jpg,right,0.07028818130493164
193,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0193.jpg,forward,0.05804276466369629
194,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0194.jpg,forward,0.06467127799987793
195,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0195.jpg,right,0.060524702072143555
196,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0196.jpg,right,0.06339216232299805
197,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0197.jpg,right,0.06412220001220703
198,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0198.jpg,forward,0.07167458534240723
199,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0199.jpg,right,0.06936264038085938
200,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0200.jpg,right,0.07024836540222168
201,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0201.jpg,forward,0.05948615074157715
202,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0202.jpg,forward,0.05564403533935547
203,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0203.jpg,forward,0.06395602226257324
204,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0204.jpg,right,0.06194043159484863
205,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0205.jpg,forward,0.060526371002197266
206,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0206.jpg,forward,0.0533292293548584
207,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0207.jpg,forward,0.06065249443054199
208,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0208.jpg,right,0.0625002384185791
209,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0209.jpg,forward,0.059946537017822266
210,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0210.jpg,left,0.055975914001464844
211,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0211.jpg,right,0.08430695533752441
212,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0212.jpg,left,0.0600893497467041
213,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0213.jpg,forward,0.05511355400085449
214,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0214.jpg,right,0.05358409881591797
215,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0215.jpg,forward,0.05918598175048828
216,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0216.jpg,forward,0.049988746643066406
217,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0217.jpg,forward,0.0685572624206543
218,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0218.jpg,forward,0.07150101661682129
219,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0219.jpg,forward,0.04875683784484863
220,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0220.jpg,forward,0.06521010398864746
221,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0221.jpg,forward,0.05044960975646973
222,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0222.jpg,forward,0.05517315864562988
223,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0223.jpg,left,0.053125619888305664
224,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0224.jpg,forward,0.053972721099853516
225,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0225.jpg,left,0.06344819068908691
226,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0226.jpg,left,0.04956936836242676
227,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0227.jpg,forward,0.05473804473876953
228,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0228.jpg,forward,0.07096600532531738
229,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0229.jpg,left,0.06588292121887207
230,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0230.jpg,forward,0.053675174713134766
231,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0231.jpg,left,0.06805968284606934
232,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0232.jpg,left,0.05330634117126465
233,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0233.jpg,left,0.05779743194580078
234,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0234.jpg,forward,0.061510562896728516
235,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0235.jpg,forward,0.060871124267578125
236,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0236.jpg,left,0.06143903732299805
237,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0237.jpg,right,0.06456494331359863
238,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0238.jpg,left,0.05873417854309082
239,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0239.jpg,left,0.05721879005432129
240,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0240.jpg,left,0.06181502342224121
241,/home/jetbot/arcs/OldenborgAutonomousNavigation/jetbot/saved_images/0241.jpg,left,0.061844587326049805
